code|product_tmpl|product_qty|product_comp|comp_qty|type|create_date|create_user
Original|HORA-SOPORTE-FW-HW-IOT|1|HORA-SOPORTE-FW-ENGIDI|1|normal|2018-12-28|Jordi Gutiérrez
Original|KAC-WBDF-SMPG-020M113-UFL|1|2JW032_2600MHZ|1|normal|2020-11-23|Jordi Gutiérrez
Original|KAC-WBDF-SMPG-020M113-UFL|1|C495G-020/113-UFL|1|normal|2020-11-23|Jordi Gutiérrez
Original|KIT-101538-20190401-1|1|AT101538-20190401-1|1|normal|2020-01-31|OdooBot
Original|KIT-101538-20190401-1|1|CC101538-20190401-1|1|normal|2020-01-31|OdooBot
Original|KIT-2JW032/C495G020-113UFL|1|2JW032_2600MHZ|1|normal|2018-08-29|OdooBot
Original|KIT-2JW032/C495G020-113UFL|1|C495G-020/113-UFL|1|normal|2018-08-29|OdooBot
Original|KIT-2XANT_LTE_100RG58_2XSM|1|RC01|1|normal|2018-12-27|OdooBot
Original|KIT-2XANT_LTE_100RG58_2XSM|1|RG11|2|normal|2018-12-27|OdooBot
Original|KIT-2XANT_LTE_100RG58_2XSM|1|RG13|2|normal|2018-12-27|OdooBot
Original|KIT-2XANT_LTE_100RG58_2XSM|1|ANTEXT_LTE_9DBI|2|normal|2018-12-27|OdooBot
Original|KIT-300W-3000MM-CJ|1|FRS-BWP5M-300W-L1|0,6|normal||OdooBot
Original|KIT-300W-3000MM-CJ|1|MANIPULACIÓN-TIRA|1|normal||OdooBot
Original|KIT-300W-3000MM-CJ|1|EL-PC001|0,26|normal||OdooBot
Original|KIT-AD2535|1|EW1P22A180-02|1|normal||OdooBot
Original|KIT-AD2535|1|AD2535|1|normal||OdooBot
Original|KIT-B6640A1CR4SSD240|1|BOXER-6640-A1-1010|1|normal|2020-11-24|Roger Relats
Original|KIT-B6640A1CR4SSD240|1|CORE-I7-29/7700T/CER|1|normal|2020-11-24|Roger Relats
Original|KIT-B6640A1CR4SSD240|1|SODIMM-4GB/D4/2133/I|2|normal|2020-11-24|Roger Relats
Original|KIT-B6640A1CR4SSD240|1|240GBSSD2.5/SATA/K|1|normal|2020-11-24|Roger Relats
Original|KIT-FACV12150|1|FACV-12150|1|normal|2015-08-05|OdooBot
Original|KIT-FACV12150|1|EL-PC001|1|normal|2015-08-05|OdooBot
Original|KIT-IBC07-KIMALDI-KAPTIO|1|PH102600T009-IBC07|1|normal|2019-01-28|Aina Servent
Original|KIT-IBC07-KIMALDI-KAPTIO|1|KIMALDI-KAPTIO-PMMA|1|normal|2019-01-28|Aina Servent
Original|KIT-IBC07-KIMALDI-MAPAL|1|PH102600T009-IBC07|1|normal|2019-01-28|Aina Servent
Original|KIT-IBC07-KIMALDI-MAPAL|1|KIMALDI-MAPAL-PMMA|1|normal|2019-01-28|Aina Servent
Original|KIT-IBC07-KIMALDI-RFID|1|PH102600T009-IBC07|1|normal|2019-01-28|Aina Servent
Original|KIT-IBC07-KIMALDI-RFID|1|KIMALDI-KAPTIO-RFID-PMMA|1|normal|2019-01-28|Aina Servent
Original|KIT-IVS110ALR4MS32/MNL|1|IVS-110-AL-E3/4G-R10/MNL|1|normal|2020-10-22|Roger Relats
Original|KIT-IVS110ALR4MS32/MNL|1|CONECT-MOLEX/2X2|1|normal|2020-10-22|Roger Relats
Original|KIT-IVS110ALR4MS32/MNL|1|45750-3111|4|normal|2020-10-22|Roger Relats
Original|KIT-JBC390CX19R4SSD120|1|HBJC390F541CX19B|1|normal|2020-11-12|Roger Relats
Original|KIT-JBC390CX19R4SSD120|1|SODIMM-4GB/D3L/1333/I|1|normal|2020-11-12|Roger Relats
Original|KIT-JBC390CX19R4SSD120|1|120GBSSD25/SATA/A400/K|1|normal|2020-11-12|Roger Relats
Original|KIT-JNI19002LR2MS32|1|JNLBT-I1900-2L|1|normal|2017-09-20|Roger Relats
Original|KIT-JNI19002LR2MS32|1|DEMSR-32GD06SW2QC|1|normal|2017-09-20|Roger Relats
Original|KIT-JNI19002LR2MS32|1|SODIMM-2GB/D3L/1333/I|1|normal|2017-09-20|Roger Relats
Revisión R00|KIT-JNI19002LR2MS32/R00|1|JNLBT-I1900-2L|1|normal|2017-09-20|Roger Relats
Revisión R00|KIT-JNI19002LR2MS32/R00|1|DEMSR-32GD06SW2QC|1|normal|2017-09-20|Roger Relats
Revisión R00|KIT-JNI19002LR2MS32/R00|1|SODIMM-2GB/D3L/1333/CR|1|normal|2017-09-20|Roger Relats
Original|KIT-LAN-LORA/02|1|CG0102-11972|1|normal|2019-04-25|OdooBot
Original|KIT-LAN-LORA/02|1|CG2123-12117|1|normal|2019-04-25|OdooBot
Original|KIT-LAN-LORA/02|1|1009098|1|normal|2019-04-25|OdooBot
Original|KIT-LAN-LORA/02|1|1008607|1|normal|2019-04-25|OdooBot
Original|KIT-LTE/R02|1|CG0124-12135|1|normal|2020-02-26|OdooBot
Original|KIT-LTE/R02|1|CG1124-12154|1|normal|2020-02-26|OdooBot
Original|KIT-LTE/R02|1|1008855|1|normal|2020-02-26|OdooBot
Original|KIT-LTE/R02|1|1008607|1|normal|2020-02-26|OdooBot
Original|KIT-MATRICESLED-P3-64X64|1|TYLB6464RGB32SI-P3|50|normal|2019-01-14|Aina Servent
Original|KIT-MATRICESLED-P3-64X64|1|PS-200W|9|normal|2019-01-14|Aina Servent
Original|KIT-MATRICESLED-P3-64X64|1|CBL-PS-60|9|normal|2019-01-14|Aina Servent
Original|KIT-MATRICESLED-P3-64X64|1|CBL-RCPS-55|6|normal|2019-01-14|Aina Servent
Original|KIT-MATRICESLED-P3-64X64|1|CBL-DATA-85|30|normal|2019-01-14|Aina Servent
Original|KIT-MATRICESLED-P3-64X64|1|CBL-ENET-120|6|normal|2019-01-14|Aina Servent
Original|KIT-MATRICESLED-P3-64X64|1|RV908M32|6|normal|2019-01-14|Aina Servent
Original|KIT-MATRICESLED-P3-64X64|1|TS802D|1|normal|2019-01-14|Aina Servent
Original|KIT-NANOPI-M3CS-16GB|1|NANOPI-M3|1|normal|2016-09-22|Núria Soler
Original|KIT-NANOPI-M3CS-16GB|1|NANOPI-M3-HEATSINK|1|normal|2016-09-22|Núria Soler
Original|KIT-NANOPI-M3CS-16GB|1|MICROSD-16GB/MLC/C10|1|normal|2016-09-22|Núria Soler
Original|KIT-NANOPI-T3CS-16GB|1|NANOPC-T3|1|normal|2016-11-14|Roger Relats
Original|KIT-NANOPI-T3CS-16GB|1|NANOPC-T2/T3-HEATSINK|1|normal|2016-11-14|Roger Relats
Original|KIT-NANOPI-T3CS-16GB|1|MICROSD-16GB/MLC/C10|1|normal|2016-11-14|Roger Relats
Original|KIT-P48272J43C_T01Z1|1|FPC1-10|1|normal|2020-09-22|Aina Servent
Original|KIT-P48272J43C_T01Z1|1|FFC1-1-10-015|1|normal|2020-09-22|Aina Servent
Original|KIT-P48272J43C_T01Z1|1|P48272J43C_T01Z1|1|normal|2020-09-22|Aina Servent
Original|KIT-P48272J43L_T01Z1|1|P48272J43L_T01Z1|1|normal|2020-09-23|Aina Servent
Original|KIT-P48272J43L_T01Z1|1|FPC1-10|1|normal|2020-09-23|Aina Servent
Original|KIT-P48272J43L_T01Z1|1|FFC1-1-10-015|1|normal|2020-09-23|Aina Servent
Original|KIT-PANELMOUNT/W26MRA1FP|1|82111J651500|1|normal|2017-08-31|Roger Relats
Original|KIT-PANELMOUNT/W26MRA1FP|1|912511109100|1|normal|2017-08-31|Roger Relats
Original|KIT-PANELMOUNT/W26MRA1FP|1|913511101135|1|normal|2017-08-31|Roger Relats
Original|KIT-PANELMOUNT/W26MRA1FP|1|913511101F00|1|normal|2017-08-31|Roger Relats
Original|KIT-PICOAPL1A100001-HSP01|1|PICO-APL1-A10-0001|1|normal|2017-11-09|Roger Relats
Original|KIT-PICOAPL1A100001-HSP01|1|PICO-APL1-HSP01|1|normal|2017-11-09|Roger Relats
Original|KIT-PROTECALU-ANCHO|1|LT21741019GARLI|1|normal|2013-07-02|OdooBot
Original|KIT-PROTECALU-ANCHO|1|LT21700216GFLTR|1|normal|2013-07-02|OdooBot
Original|KIT-PROTECALU-ANCHO-V2|1|LT21741019GARLI|1|normal|2013-07-26|OdooBot
Original|KIT-PROTECALU-ANCHO-V2|1|LT21700216GFLTR|1|normal|2013-07-26|OdooBot
Original|KIT-ROMBO50WW1-250MM|1|CLIP1|2|normal||OdooBot
Original|KIT-ROMBO50WW1-250MM|1|TIRM-ROMBO50WW1-250|1|normal||OdooBot
Original|KIT-RUT955_EU/SDR_METAL|1|RUT955_EU|1|normal|2019-03-21|OdooBot
Original|KIT-RUT955_EU/SDR_METAL|1|SDR_METAL|1|normal|2019-03-21|OdooBot
Original|KIT-RUT955-EU-CAEUUS-DRM|1|RUT955_EU|1|normal|2020-04-16|OdooBot
Original|KIT-RUT955-EU-CAEUUS-DRM|1|SDR_METAL|1|normal|2020-04-16|OdooBot
Original|KIT-RUT955-EU-CAEUUS-DRM|1|PSU-4PIN-US|1|normal|2020-04-16|OdooBot
Original|KIT-RUT955-W/P-4/GNSS|1|RUT955-WW/001|1|normal|2020-03-04|OdooBot
Original|KIT-RUT955-W/P-4/GNSS|1|CA-4PIN-BORN-058R-00229|1|normal|2020-03-04|OdooBot
Original|KIT-RUT955-W/P-4/GNSS|1|003R-00250|1|normal|2020-03-04|OdooBot
Original|KIT-RUT955-W/SDR/P-EU/CH|1|RUT955-WW/001|1|normal|2020-02-28|OdooBot
Original|KIT-RUT955-W/SDR/P-EU/CH|1|SDR_METAL|1|normal|2020-02-28|OdooBot
Original|KIT-RUT955-W/SDR/P-EU/CH|1|PSU-4PIN-EU|1|normal|2020-02-28|OdooBot
Original|KIT-RUT955-W/SDR/P-EU/CH|1|003R-00250|1|normal|2020-02-28|OdooBot
Original|KIT-RUT955-W/SDR/P-US|1|RUT955-WW|1|normal|2019-04-12|OdooBot
Original|KIT-RUT955-W/SDR/P-US|1|SDR_METAL|1|normal|2019-04-12|OdooBot
Original|KIT-RUT955-W/SDR/P-US|1|PSU-4PIN-US|1|normal|2019-04-12|OdooBot
Original|KIT-RUT955-WW-CAEUUS-DRM|1|RUT955V035R0|1|normal|2020-04-27|Liam Fletcher
Original|KIT-RUT955-WW-CAEUUS-DRM|1|PSU-4PIN-EU|1|normal|2020-04-27|Liam Fletcher
Original|KIT-RUT955-WW-CAEUUS-DRM|1|PSU-4PIN-US|1|normal|2020-04-27|Liam Fletcher
Original|KIT-RUT955-WW-CAEUUS-DRM|1|SDR_METAL|1|normal|2020-04-27|Liam Fletcher
Original|KIT-SINGLE-STN|1|SINGLE-STN|1|normal|2015-04-28|OdooBot
Original|KIT-SINGLE-STN|1|PA5B16|1|normal|2015-04-28|OdooBot
Original|KIT-TANK870CI7R4ACDC|1|TANK-870-Q170-I7/4G/2B-R11|1|normal|2020-10-06|Roger Relats
Original|KIT-TANK870CI7R4ACDC|1|SODIMM-4GB/D4/2133/I|1|normal|2020-10-06|Roger Relats
Original|KIT-TANK870CI7R4ACDC|1|63040-010150-700-RS|1|normal|2020-10-06|Roger Relats
Original|KIT-TANK870CI7R4ACDC|1|32000-000002-RS|1|normal|2020-10-06|Roger Relats
Original|KIT-TD07DG82D2B74|1|TD07DG82D2B74|1|normal||OdooBot
Original|KIT-TD07DG82D2B74|1|P300714FF-02|1|normal||OdooBot
Original|KIT-TD17DG84D2B01|1|TD17DG84D2B01|1|normal||OdooBot
Original|KIT-TD17DG84D2B01|1|P301733FF-02|1|normal||OdooBot
Original|KIT-TD22DG84D2B01|1|TD22DG84D2B01|1|normal||OdooBot
Original|KIT-TD22DG84D2B01|1|P302251EE-02|1|normal||OdooBot
Original|KIT-TD22DG85D2B01|1|TD22DG85D2B01|1|normal||OdooBot
Original|KIT-TD22DG85D2B01|1|P302251EE-02|1|normal||OdooBot
Original|KIT-TI39-50WW24WP|1|TI39-50WW24WP-3200|10|normal|2014-08-05|OdooBot
Original|KIT-TI39-50WW24WP|1|TI39-50WW24WP-5300|1|normal|2014-08-05|OdooBot
Original|KIT-TI39-50WW24WP|1|TI39-50WW24WP-5800|1|normal|2014-08-05|OdooBot
Original|KIT-TI39-50WW24WP|1|TI39-50WW24WP-9300|1|normal|2014-08-05|OdooBot
Original|KIT-TI39-50WW24WP|1|TI39-50WW24WP-7600|1|normal|2014-08-05|OdooBot
Original|KIT-TI39-50WW24WP|1|TI39-50WW24WP-8200|1|normal|2014-08-05|OdooBot
Original|KIT-TI39-50WW24WP|1|TI39-50WW24WP-5000|1|normal|2014-08-05|OdooBot
Original|MOD-M070WL3ADV-TG5U|1|AT070TN94|1|normal||
Original|MOD-M070WL3ADV-TG5U|1|AMT2525H|1|normal||
Original|MOD-M070WL3ADV-TG5U|1|PM6202B-CW5|1|normal||
Original|MOD-M070WL3ADV-TG5U|1|PM6202-USB-CABLE|1|normal||
Original|MOD-M070WL3ADV-TG5U|1|TYAT070TN94-ADV|1|normal||
Revisión R00|MOD-M070WL3ADV-TG5U/R00|1|AT070TN94|1|normal||
Revisión R00|MOD-M070WL3ADV-TG5U/R00|1|AMT2525H|1|normal||
Revisión R00|MOD-M070WL3ADV-TG5U/R00|1|PM6202B-CW5|1|normal||
Revisión R00|MOD-M070WL3ADV-TG5U/R00|1|PM6202-USB-CABLE|1|normal||
Revisión R00|MOD-M070WL3ADV-TG5U/R00|1|TYAT070TN94-DVI|1|normal||
Original|MOD-MINI2440-F256MB|1|MINI2440-F256MB|1|normal||OdooBot
Original|MOD-MINI2440-F256MB|1|CR1220|1|normal||OdooBot
Original|MUESTRA-EL-FS50MEAT1-24V|1|EL-FS50MEAT1-24V|0,2|normal|2016-02-22|OdooBot
Original|MUESTRA-EL-FS50MEAT2-24V|1|EL-FS50MEAT2-24V|0,2|normal|2016-02-23|OdooBot
Original|PA0-R305GBACE828C|1|RACK-305GB-R22/A130B|1|normal|2016-01-11|Núria Soler
Original|PA0-R305GBACE828C|1|ACE-828C-RS|1|normal|2016-01-11|Núria Soler
Original|PA10-A625MH110I3R4S120|1|1255305000|1|normal|2019-10-01|Núria Soler
Original|PA10-A625MH110I3R4S120|1|TF-ARC-625M-B|1|normal|2019-10-01|Núria Soler
Original|PA10-A625MH110I3R4S120|1|IMBM-H110A-A10|1|normal|2019-10-01|Núria Soler
Original|PA10-A625MH110I3R4S120|1|1759218000|1|normal|2019-10-01|Núria Soler
Original|PA10-A625MH110I3R4S120|1|CORE-I3-27/6100TE|1|normal|2019-10-01|Núria Soler
Original|PA10-A625MH110I3R4S120|1|120GBSSD25/SATA/A400/K|1|normal|2019-10-01|Núria Soler
Original|PA10-A625MH110I3R4S120|1|M4US-4GSSJC0J-E|1|normal|2019-10-01|Núria Soler
Original|PA10-A625MH110I3R4S120|1|AS-25A-RS|1|normal|2019-10-01|Núria Soler
Original|PA10-A6636A2M4S128|1|TF-AEC-6636-A2M-1010|1|normal|2014-11-10|Núria Soler
Original|PA10-A6636A2M4S128|1|SODIMM-4GB/D3/1333/I|1|normal|2014-11-10|Núria Soler
Original|PA10-A6636A2M4S128|1|128GBSSD2.5/SATA/K|1|normal|2014-11-10|Núria Soler
Original|PA10-A6638A2MR8SSD256|1|AEC-6638-A2M-1010|1|normal|2018-10-25|Núria Soler
Original|PA10-A6638A2MR8SSD256|1|TS1GSK64W6H|1|normal|2018-10-25|Núria Soler
Original|PA10-A6638A2MR8SSD256|1|TS256GSSD420K|1|normal|2018-10-25|Núria Soler
Original|PA10-A6876B2MR2SSD16|1|TF-AEC-6876-B2M-1010|1|normal|2013-06-17|Núria Soler
Original|PA10-A6876B2MR2SSD16|1|1757912001|1|normal|2013-06-17|Núria Soler
Original|PA10-A6876B2MR2SSD16|1|1702031831|1|normal|2013-06-17|Núria Soler
Original|PA10-A6876B2MR2SSD16|1|64GBSSD2.5/SATA/MLC/SD|1|normal|2013-06-17|Núria Soler
Original|PA10-A6876B2MR4HD160|1|TF-AEC-6876-B2M-1010|1|normal|2015-01-15|Núria Soler
Original|PA10-A6876B2MR4HD160|1|SODIMM-4GB/D3/1333/K|1|normal|2015-01-15|Núria Soler
Original|PA10-A6876B2MR4HD160|1|160GBHD2.5/SATA/WD|1|normal|2015-01-15|Núria Soler
Original|PA10-AEC6638A3M120SSD4GB|1|AEC-6638-A3M-1010|1|normal|2018-06-15|Núria Soler
Original|PA10-AEC6638A3M120SSD4GB|1|120GBSSD25/SATA/A400/K|1|normal|2018-06-15|Núria Soler
Original|PA10-AEC6638A3M120SSD4GB|1|SODIMM-4GB/D3L/1600/I|1|normal|2018-06-15|Núria Soler
Original|PA10-AIS5450A1R2ACF|1|TF-AIS-Q450-A10|1|normal||
Original|PA10-AIS5450A1R2ACF|1|CORE-2DUO-2.93/E7500|1|normal||
Original|PA10-AIS5450A1R2ACF|1|DIMM-2GB/DDR3/1066|1|normal||
Original|PA10-AIS5450A1R2ACF|1|SATA-CF/AAEON|1|normal||
Original|PA10-B6639A1I5R16SSD120|1|BOXER-6639-A1-1110|1|normal|2019-03-25|Núria Soler
Original|PA10-B6639A1I5R16SSD120|1|CORE-I5-27/7500T|1|normal|2019-03-25|Núria Soler
Original|PA10-B6639A1I5R16SSD120|1|SODIMM-8GB/D4/2133/I|1|normal|2019-03-25|Núria Soler
Original|PA10-B6639A1I5R16SSD120|1|120GBSSD25/SATA/A400/K|1|normal|2019-03-25|Núria Soler
Original|PA10-B6639I5R4SSD32GBX2|1|BOXER-6639-A1-1110|1|normal|2018-10-15|Núria Soler
Original|PA10-B6639I5R4SSD32GBX2|1|DES25-32GM41BC1DC|1|normal|2018-10-15|Núria Soler
Original|PA10-B6639I5R4SSD32GBX2|1|SODIMM-4GB/D4/2133/I|1|normal|2018-10-15|Núria Soler
Original|PA10-B6639I5R4SSD32GBX2|1|CORE-I5-27/7500T|1|normal|2018-10-15|Núria Soler
Original|PA10-B6639I5R4SSD32GBX2|1|DECFA-32GM41BC1DC|1|normal|2018-10-15|Núria Soler
Original|PA10-B6639MA1R8SSD240|1|BOXER-6639M-A1-1010|1|normal|2019-09-26|Núria Soler
Original|PA10-B6639MA1R8SSD240|1|CORE-I5-27/7500T|1|normal|2019-09-26|Núria Soler
Original|PA10-B6639MA1R8SSD240|1|SODIMM-4GB/D4/2133/I|2|normal|2019-09-26|Núria Soler
Original|PA10-B6639MA1R8SSD240|1|240GBSSD2.5/SATA/K|1|normal|2019-09-26|Núria Soler
Original|PA10-B6639MI7R4SSD240|1|BOXER-6639M-A1-1010|1|normal|2020-08-27|José Luis Trillo
Original|PA10-B6639MI7R4SSD240|1|CORE-I7-29/7700T/CER|1|normal|2020-08-27|José Luis Trillo
Original|PA10-B6639MI7R4SSD240|1|SODIMM-4GB/D4/2133/I|1|normal|2020-08-27|José Luis Trillo
Original|PA10-B6639MI7R4SSD240|1|240GBSSD2.5/SATA/K|1|normal|2020-08-27|José Luis Trillo
Original|PA10-B6640A1I5R4SSD240|1|BOXER-6640-A1-1010|1|normal|2019-03-07|Núria Soler
Original|PA10-B6640A1I5R4SSD240|1|CORE-I5-23/6500TE|1|normal|2019-03-07|Núria Soler
Original|PA10-B6640A1I5R4SSD240|1|SODIMM-4GB/D4/2133/I|1|normal|2019-03-07|Núria Soler
Original|PA10-B6640A1I5R4SSD240|1|240GBSSD25/SATA|1|normal|2019-03-07|Núria Soler
Original|PA10-B6640A1I5R8SSD120|1|BOXER-6640-A1-1010|1|normal|2019-12-12|Núria Soler
Original|PA10-B6640A1I5R8SSD120|1|CORE-I5-27/7500T|1|normal|2019-12-12|Núria Soler
Original|PA10-B6640A1I5R8SSD120|1|SODIMM-4GB/D4/2133/I|2|normal|2019-12-12|Núria Soler
Original|PA10-B6640A1I5R8SSD120|1|120GBSSD25/SATA/A400/K|1|normal|2019-12-12|Núria Soler
Original|PA10-B6640A1I5R8SSD120|1|1255901202|1|normal|2019-12-12|Núria Soler
Original|PA10-B6640A1I5R8SSD120|1|1702031803|1|normal|2019-12-12|Núria Soler
Original|PA10-B6640A1I7R8SSD500|1|BOXER-6640-A1-1010|1|normal|2021-06-16|Roger Relats
Original|PA10-B6640A1I7R8SSD500|1|CORE-I7-29/7700T|1|normal|2021-06-16|Roger Relats
Original|PA10-B6640A1I7R8SSD500|1|SODIMM-4GB/D4/2133/I|2|normal|2021-06-16|Roger Relats
Original|PA10-B6640A1I7R8SSD500|1|500GBSSD25/SATA/MLC/WD|1|normal|2021-06-16|Roger Relats
Original|PA10-B6640I5R16SSD250|1|BOXER-6640-A1-1010|1|normal|2021-01-21|Núria Soler
Original|PA10-B6640I5R16SSD250|1|CORE-I5-27/7500T|1|normal|2021-01-21|Núria Soler
Original|PA10-B6640I5R16SSD250|1|SODIMM-8GB/D4/2133/I|2|normal|2021-01-21|Núria Soler
Original|PA10-B6640I5R16SSD250|1|250GBSSD25/MLC/SAMEVO|1|normal|2021-01-21|Núria Soler
Original|PA10-B6640I7R16SSD250|1|BOXER-6640-A1-1010|1|normal|2020-02-14|José Luis Trillo
Original|PA10-B6640I7R16SSD250|1|CORE-I7-29/7700T/CER|1|normal|2020-02-14|José Luis Trillo
Original|PA10-B6640I7R16SSD250|1|SODIMM-8GB/D4/2133/I|2|normal|2020-02-14|José Luis Trillo
Original|PA10-B6640I7R16SSD250|1|250GBSSD25/MLC/SAMEVO|1|normal|2020-02-14|José Luis Trillo
Revisión R00|PA10-B6640I7R16SSD250/R00|1|BOXER-6640-A1-1010|1|normal|2020-02-14|José Luis Trillo
Revisión R00|PA10-B6640I7R16SSD250/R00|1|CORE-I7-29/7700T|1|normal|2020-02-14|José Luis Trillo
Revisión R00|PA10-B6640I7R16SSD250/R00|1|SODIMM-8GB/D4/2133/I|2|normal|2020-02-14|José Luis Trillo
Revisión R00|PA10-B6640I7R16SSD250/R00|1|250GBSSD25/MLC/SAMEVO|1|normal|2020-02-14|José Luis Trillo
Original|PA10-B6839A1I5R8S120|1|BOXER-6839-A1-1010|1|normal|2020-03-31|Núria Soler
Original|PA10-B6839A1I5R8S120|1|SODIMM-8GB/D4/2133/I|1|normal|2020-03-31|Núria Soler
Original|PA10-B6839A1I5R8S120|1|120GBSSD25/SATA/A400/K|1|normal|2020-03-31|Núria Soler
Original|PA10-B6839A1I5R8S120|1|CORE-I5-27/7500T|1|normal|2020-03-31|Núria Soler
Original|PA10-BOX6404U1900R4SD324G|1|BOXER-6404U-A1-1010|1|normal|2018-03-26|Núria Soler
Original|PA10-BOX6404U1900R4SD324G|1|9741EC20E1|1|normal|2018-03-26|Núria Soler
Original|PA10-BOX6404U1900R4SD324G|1|SODIMM-4GB/D3L/1333/I|1|normal|2018-03-26|Núria Soler
Original|PA10-BOX6404U1900R4SD324G|1|DES25-32GM41BC1DC|1|normal|2018-03-26|Núria Soler
Revisión R00|PA10-BOX6404U1900R4SD324G/R00|1|BOXER-6404U-A1-1010|1|normal|2018-03-26|Núria Soler
Revisión R00|PA10-BOX6404U1900R4SD324G/R00|1|9741EC25E0|1|normal|2018-03-26|Núria Soler
Revisión R00|PA10-BOX6404U1900R4SD324G/R00|1|SODIMM-4GB/D3L/1333/I|1|normal|2018-03-26|Núria Soler
Revisión R00|PA10-BOX6404U1900R4SD324G/R00|1|DES25-32GM41BC1DC|1|normal|2018-03-26|Núria Soler
Original|PA10-BOX6615R1SD120G|1|BOXER-6615-A2M-1010|1|normal|2019-03-04|Núria Soler
Original|PA10-BOX6615R1SD120G|1|SODIMM-1GB/D3/1066/I|1|normal|2019-03-04|Núria Soler
Original|PA10-BOX6615R1SD120G|1|120GBSSD25/SATA/A400/K|1|normal|2019-03-04|Núria Soler
Original|PA10-BOX6640A2I5R8S120|1|BOXER-6640-A2-1010|1|normal|2021-08-05|Roger Relats
Original|PA10-BOX6640A2I5R8S120|1|SODIMM-8GB/D4/2133/I|1|normal|2021-08-05|Roger Relats
Original|PA10-BOX6640A2I5R8S120|1|CORE-I5-23/6500TE|1|normal|2021-08-05|Roger Relats
Original|PA10-BOX6640A2I5R8S120|1|120GBSSD25/SATA/A400/K|1|normal|2021-08-05|Roger Relats
Original|PA10-BOXE6640I7R8MS128|1|BOXER-6640-A1-1010|1|normal|2017-10-18|Núria Soler
Original|PA10-BOXE6640I7R8MS128|1|M4SS-8GSSO5RG-E|1|normal|2017-10-18|Núria Soler
Original|PA10-BOXE6640I7R8MS128|1|DEMSR-A28D09BW2DC|1|normal|2017-10-18|Núria Soler
Original|PA10-BOXE6640I7R8MS128|1|CORE-I7-24/6700TE|1|normal|2017-10-18|Núria Soler
Revisión R00|PA10-BOXE6640I7R8MS128/R00|1|BOXER-6640-A1-1010|1|normal|2017-10-27|Miguel Barajas
Revisión R00|PA10-BOXE6640I7R8MS128/R00|1|M4SS-8GMSOIRG-B|1|normal|2017-10-27|Miguel Barajas
Revisión R00|PA10-BOXE6640I7R8MS128/R00|1|DEMSR-A28M41BW1DC|1|normal|2017-10-27|Miguel Barajas
Revisión R00|PA10-BOXE6640I7R8MS128/R00|1|CORE-I7-24/6700TE|1|normal|2017-10-27|Miguel Barajas
Revisión R01|PA10-BOXE6640I7R8MS128/R01|1|BOXER-6640-A1-1010|1|normal|2017-10-27|Miguel Barajas
Revisión R01|PA10-BOXE6640I7R8MS128/R01|1|M4SS-8GMSOIRG-B|1|normal|2017-10-27|Miguel Barajas
Revisión R01|PA10-BOXE6640I7R8MS128/R01|1|DEMSR-A28M41BW1DC|1|normal|2017-10-27|Miguel Barajas
Revisión R01|PA10-BOXE6640I7R8MS128/R01|1|CORE-I7-24/6700TE/CER|1|normal|2017-10-27|Miguel Barajas
Revisión R01|PA10-BOXE6640I7R8MS128/R01|1|1255901202|1|normal|2017-10-27|Miguel Barajas
Revisión R01|PA10-BOXE6640I7R8MS128/R01|1|1702031803|1|normal|2017-10-27|Miguel Barajas
Revisión R02|PA10-BOXE6640I7R8MS128/R02|1|BOXER-6640-A1-1010|1|normal|2017-10-27|Miguel Barajas
Revisión R02|PA10-BOXE6640I7R8MS128/R02|1|M4SS-8GMSOIRG-B|1|normal|2017-10-27|Miguel Barajas
Revisión R02|PA10-BOXE6640I7R8MS128/R02|1|DEMSR-A28M41BW1DC|1|normal|2017-10-27|Miguel Barajas
Revisión R02|PA10-BOXE6640I7R8MS128/R02|1|CORE-I7-29/7700T/CER|1|normal|2017-10-27|Miguel Barajas
Original|PA10-BOXER6639MA1R4SSD240|1|BOXER-6639M-A1-1010|1|normal|2018-05-22|Núria Soler
Original|PA10-BOXER6639MA1R4SSD240|1|CORE-I5-27/7500T|1|normal|2018-05-22|Núria Soler
Original|PA10-BOXER6639MA1R4SSD240|1|SODIMM-4GB/D4/2133/I|1|normal|2018-05-22|Núria Soler
Original|PA10-BOXER6639MA1R4SSD240|1|240GBSSD2.5/SATA/K|1|normal|2018-05-22|Núria Soler
Revisión R00|PA10-BOXER6639MA1R4SSD240/R00|1|BOXER-6639M-A1-1010|1|normal|2018-05-22|Núria Soler
Revisión R00|PA10-BOXER6639MA1R4SSD240/R00|1|CORE-I5-27/7500T|1|normal|2018-05-22|Núria Soler
Revisión R00|PA10-BOXER6639MA1R4SSD240/R00|1|M4S0-4GSSNCRG|1|normal|2018-05-22|Núria Soler
Revisión R00|PA10-BOXER6639MA1R4SSD240/R00|1|240GBSSD2.5/SATA/K|1|normal|2018-05-22|Núria Soler
Original|PA10-BOXER6640I7R8S500|1|BOXER-6640-A1-1010|1|normal|2018-06-26|Núria Soler
Original|PA10-BOXER6640I7R8S500|1|CORE-I7-24/6700TE/CER|1|normal|2018-06-26|Núria Soler
Original|PA10-BOXER6640I7R8S500|1|SODIMM-8GB/D4/2133/I|1|normal|2018-06-26|Núria Soler
Original|PA10-BOXER6640I7R8S500|1|1TBHD25/SATA/ST1000LM048|1|normal|2018-06-26|Núria Soler
